Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
__C_US2D,Chicago Yellow Corn No. 2 Spot Price (US$/Bushel),Commodity Prices,United States Dollar,United States,,,,,,,National Currency,Units,Stock,none,Weekly From Jan 1858 To Dec 1876<BR>Daily From Jan 1877 To Nov 2021<BR>,"There are two series for spot corn.  The first is for Philadelphia (CMCSPM) from Anne Bezanson, Wholesale prices in Philadelphia, 1784-1861 (published 1936-1937) and 1852-1896 (published 1954): a series of relative monthly prices. Philadelphia: University of Pennsylvania Press, 1936-1937 and 1954, and is for Indian corn through 1815, an arithmetic average of Indian and Upper County corn through 1818 and the average of Indian, Upper County and white (Southern) corn through 1851.  Yellow corn is used from 1852 through 1883 and Yellow Corn #2 is used from 1884 through 1896.  The second series is from Chicago, using the Chicago Board of Trade, Chicago: Chicago Board of Trade.  Data from 1858 to 1876 are weekly and beginning in 1877, data are daily and are taken directly from each annual issue.  In most cases, only the closing value for the spot price was available, though in some cases, the bid and ask were provided, and this has been included for the high and low with the average of the two given as the close.",
Date,Ticker,Close
08/10/1883,__C_US2D,0.5025
08/11/1883,__C_US2D,0.5013
08/13/1883,__C_US2D,0.4988
08/14/1883,__C_US2D,0.5019
08/15/1883,__C_US2D,0.5094
08/16/1883,__C_US2D,0.5088
08/17/1883,__C_US2D,0.5038
08/18/1883,__C_US2D,0.5
08/20/1883,__C_US2D,0.5006
08/21/1883,__C_US2D,0.5044
08/22/1883,__C_US2D,0.5075
08/23/1883,__C_US2D,0.5069
08/24/1883,__C_US2D,0.5056
08/25/1883,__C_US2D,0.5031
08/27/1883,__C_US2D,0.5044
08/28/1883,__C_US2D,0.505
08/29/1883,__C_US2D,0.5044
08/30/1883,__C_US2D,0.5038
08/31/1883,__C_US2D,0.4981
09/01/1883,__C_US2D,0.4869
09/03/1883,__C_US2D,0.4787
09/04/1883,__C_US2D,0.4663
09/05/1883,__C_US2D,0.4719
09/06/1883,__C_US2D,0.4706
09/07/1883,__C_US2D,0.4806
09/08/1883,__C_US2D,0.4981
09/10/1883,__C_US2D,0.515
09/11/1883,__C_US2D,0.5075
09/12/1883,__C_US2D,0.5125
09/13/1883,__C_US2D,0.5188
09/14/1883,__C_US2D,0.51
09/15/1883,__C_US2D,0.4981
09/17/1883,__C_US2D,0.4919
09/18/1883,__C_US2D,0.4837
09/19/1883,__C_US2D,0.4931
09/20/1883,__C_US2D,0.4994
09/21/1883,__C_US2D,0.5075
09/22/1883,__C_US2D,0.5075
09/24/1883,__C_US2D,0.5081
09/25/1883,__C_US2D,0.5013
09/26/1883,__C_US2D,0.4988
09/27/1883,__C_US2D,0.4931
09/28/1883,__C_US2D,0.4994
09/29/1883,__C_US2D,0.4969
10/01/1883,__C_US2D,0.4881
10/02/1883,__C_US2D,0.4787
10/03/1883,__C_US2D,0.4781
10/04/1883,__C_US2D,0.4731
10/05/1883,__C_US2D,0.4706
10/06/1883,__C_US2D,0.47
10/08/1883,__C_US2D,0.4644
10/09/1883,__C_US2D,0.4663
10/10/1883,__C_US2D,0.4706
10/11/1883,__C_US2D,0.4775
10/12/1883,__C_US2D,0.4856
10/13/1883,__C_US2D,0.4844
10/15/1883,__C_US2D,0.4769
10/16/1883,__C_US2D,0.4769
10/17/1883,__C_US2D,0.4756
10/18/1883,__C_US2D,0.4719
10/19/1883,__C_US2D,0.4656
10/20/1883,__C_US2D,0.4625
10/22/1883,__C_US2D,0.465
10/23/1883,__C_US2D,0.4669
10/24/1883,__C_US2D,0.4681
10/25/1883,__C_US2D,0.4675
10/26/1883,__C_US2D,0.465
10/27/1883,__C_US2D,0.4706
10/29/1883,__C_US2D,0.4719
10/30/1883,__C_US2D,0.4688
10/31/1883,__C_US2D,0.4675
11/01/1883,__C_US2D,0.4669
11/02/1883,__C_US2D,0.4706
11/03/1883,__C_US2D,0.4737
11/05/1883,__C_US2D,0.4781
11/06/1883,__C_US2D,0.4837
11/07/1883,__C_US2D,0.4931
11/08/1883,__C_US2D,0.4844
11/09/1883,__C_US2D,0.4875
11/10/1883,__C_US2D,0.4944
11/12/1883,__C_US2D,0.4938
11/13/1883,__C_US2D,0.4925
11/14/1883,__C_US2D,0.4844
11/15/1883,__C_US2D,0.485
11/16/1883,__C_US2D,0.4869
11/17/1883,__C_US2D,0.4806
11/19/1883,__C_US2D,0.475
11/20/1883,__C_US2D,0.48
11/21/1883,__C_US2D,0.4863
11/22/1883,__C_US2D,0.4906
11/23/1883,__C_US2D,0.4975
11/24/1883,__C_US2D,0.4956
11/26/1883,__C_US2D,0.5013
11/27/1883,__C_US2D,0.5188
11/28/1883,__C_US2D,0.5381
11/30/1883,__C_US2D,0.5462
12/01/1883,__C_US2D,0.5487
12/03/1883,__C_US2D,0.5462
12/04/1883,__C_US2D,0.5663
12/05/1883,__C_US2D,0.5663
12/06/1883,__C_US2D,0.5738
12/07/1883,__C_US2D,0.5731
12/08/1883,__C_US2D,0.5763
12/10/1883,__C_US2D,0.6037
12/11/1883,__C_US2D,0.6044
12/12/1883,__C_US2D,0.6094
12/13/1883,__C_US2D,0.605
12/14/1883,__C_US2D,0.5913
12/15/1883,__C_US2D,0.5856
12/17/1883,__C_US2D,0.5962
12/18/1883,__C_US2D,0.6025
12/19/1883,__C_US2D,0.6037
12/20/1883,__C_US2D,0.6169
12/21/1883,__C_US2D,0.6156
12/22/1883,__C_US2D,0.6169
12/26/1883,__C_US2D,0.625
12/27/1883,__C_US2D,0.6075
12/28/1883,__C_US2D,0.595
12/29/1883,__C_US2D,0.5838
12/31/1883,__C_US2D,0.5719
01/02/1884,__C_US2D,0.5481
01/03/1884,__C_US2D,0.5606
01/04/1884,__C_US2D,0.5788
01/05/1884,__C_US2D,0.5688
01/07/1884,__C_US2D,0.5675
01/08/1884,__C_US2D,0.5594
01/09/1884,__C_US2D,0.5569
01/10/1884,__C_US2D,0.5619
01/11/1884,__C_US2D,0.5575
01/12/1884,__C_US2D,0.5456
01/14/1884,__C_US2D,0.5313
01/15/1884,__C_US2D,0.5406
01/16/1884,__C_US2D,0.54
01/17/1884,__C_US2D,0.5269
01/18/1884,__C_US2D,0.5269
01/19/1884,__C_US2D,0.5194
01/21/1884,__C_US2D,0.5225
01/22/1884,__C_US2D,0.5306
01/23/1884,__C_US2D,0.5362
01/24/1884,__C_US2D,0.5288
01/25/1884,__C_US2D,0.535
01/26/1884,__C_US2D,0.5269
01/28/1884,__C_US2D,0.5231
01/29/1884,__C_US2D,0.5169
01/30/1884,__C_US2D,0.5181
01/31/1884,__C_US2D,0.5225
02/01/1884,__C_US2D,0.53
02/02/1884,__C_US2D,0.5331
02/04/1884,__C_US2D,0.5337
02/05/1884,__C_US2D,0.5325
02/06/1884,__C_US2D,0.5394
02/07/1884,__C_US2D,0.5437
02/08/1884,__C_US2D,0.5344
02/09/1884,__C_US2D,0.5337
02/11/1884,__C_US2D,0.5356
02/12/1884,__C_US2D,0.5419
02/13/1884,__C_US2D,0.5469
02/14/1884,__C_US2D,0.5506
02/15/1884,__C_US2D,0.5431
02/16/1884,__C_US2D,0.5481
02/18/1884,__C_US2D,0.5425
02/19/1884,__C_US2D,0.5394
02/20/1884,__C_US2D,0.5356
02/21/1884,__C_US2D,0.5319
02/23/1884,__C_US2D,0.5313
02/25/1884,__C_US2D,0.5275
02/26/1884,__C_US2D,0.5256
02/27/1884,__C_US2D,0.5269
02/28/1884,__C_US2D,0.5269
02/29/1884,__C_US2D,0.5256
03/01/1884,__C_US2D,0.5275
03/03/1884,__C_US2D,0.5188
03/04/1884,__C_US2D,0.5213
03/05/1884,__C_US2D,0.5194
03/06/1884,__C_US2D,0.5088
03/07/1884,__C_US2D,0.5125
03/08/1884,__C_US2D,0.52
03/10/1884,__C_US2D,0.5188
03/11/1884,__C_US2D,0.5188
03/12/1884,__C_US2D,0.525
03/13/1884,__C_US2D,0.5275
03/14/1884,__C_US2D,0.5269
03/15/1884,__C_US2D,0.5281
03/17/1884,__C_US2D,0.5225
03/18/1884,__C_US2D,0.52
03/19/1884,__C_US2D,0.5213
03/20/1884,__C_US2D,0.5213
03/21/1884,__C_US2D,0.52
03/22/1884,__C_US2D,0.5125
03/24/1884,__C_US2D,0.5019
03/25/1884,__C_US2D,0.4975
03/26/1884,__C_US2D,0.5
03/27/1884,__C_US2D,0.4969
03/28/1884,__C_US2D,0.51
03/29/1884,__C_US2D,0.52
03/31/1884,__C_US2D,0.5138
04/01/1884,__C_US2D,0.56
04/02/1884,__C_US2D,0.5544
04/03/1884,__C_US2D,0.535
04/04/1884,__C_US2D,0.5263
04/05/1884,__C_US2D,0.5163
04/07/1884,__C_US2D,0.4981
04/08/1884,__C_US2D,0.5038
04/09/1884,__C_US2D,0.4956
04/10/1884,__C_US2D,0.5013
04/12/1884,__C_US2D,0.4944
04/14/1884,__C_US2D,0.4894
04/15/1884,__C_US2D,0.4944
04/16/1884,__C_US2D,0.4963
04/17/1884,__C_US2D,0.4988
04/18/1884,__C_US2D,0.5163
04/19/1884,__C_US2D,0.5319
04/21/1884,__C_US2D,0.5306
04/22/1884,__C_US2D,0.5213
04/23/1884,__C_US2D,0.5306
04/24/1884,__C_US2D,0.5263
04/25/1884,__C_US2D,0.5369
04/26/1884,__C_US2D,0.5569
04/28/1884,__C_US2D,0.56
04/29/1884,__C_US2D,0.5494
04/30/1884,__C_US2D,0.535
05/01/1884,__C_US2D,0.5475
05/02/1884,__C_US2D,0.5494
05/03/1884,__C_US2D,0.55
05/05/1884,__C_US2D,0.5594
05/06/1884,__C_US2D,0.5606
05/07/1884,__C_US2D,0.5656
05/08/1884,__C_US2D,0.575
05/09/1884,__C_US2D,0.5813
05/10/1884,__C_US2D,0.5688
05/12/1884,__C_US2D,0.5638
05/13/1884,__C_US2D,0.57
05/14/1884,__C_US2D,0.5619
05/15/1884,__C_US2D,0.5669
05/16/1884,__C_US2D,0.5581
05/17/1884,__C_US2D,0.5612
05/19/1884,__C_US2D,0.5512
05/20/1884,__C_US2D,0.5506
05/21/1884,__C_US2D,0.5544
05/22/1884,__C_US2D,0.5575
05/23/1884,__C_US2D,0.5512
05/24/1884,__C_US2D,0.5431
05/26/1884,__C_US2D,0.5431
05/27/1884,__C_US2D,0.5525
05/28/1884,__C_US2D,0.5562
05/29/1884,__C_US2D,0.5544
06/02/1884,__C_US2D,0.5719
06/03/1884,__C_US2D,0.5663
06/04/1884,__C_US2D,0.5612
06/05/1884,__C_US2D,0.5669
06/06/1884,__C_US2D,0.5656
06/07/1884,__C_US2D,0.5675
06/09/1884,__C_US2D,0.5656
06/10/1884,__C_US2D,0.5644
06/11/1884,__C_US2D,0.5562
06/12/1884,__C_US2D,0.5537
06/13/1884,__C_US2D,0.5556
06/14/1884,__C_US2D,0.5587
06/16/1884,__C_US2D,0.5562
06/17/1884,__C_US2D,0.5575
06/18/1884,__C_US2D,0.5675
06/19/1884,__C_US2D,0.5644
06/20/1884,__C_US2D,0.5569
06/21/1884,__C_US2D,0.555
06/23/1884,__C_US2D,0.5531
06/24/1884,__C_US2D,0.5531
06/25/1884,__C_US2D,0.5537
06/26/1884,__C_US2D,0.5406
06/27/1884,__C_US2D,0.5306
06/28/1884,__C_US2D,0.5219
06/30/1884,__C_US2D,0.52
07/01/1884,__C_US2D,0.5213
07/02/1884,__C_US2D,0.5281
07/03/1884,__C_US2D,0.5344
07/07/1884,__C_US2D,0.5294
07/08/1884,__C_US2D,0.515
07/09/1884,__C_US2D,0.5044
07/10/1884,__C_US2D,0.5131
07/11/1884,__C_US2D,0.5281
07/12/1884,__C_US2D,0.5238
07/14/1884,__C_US2D,0.5169
07/15/1884,__C_US2D,0.5206
07/16/1884,__C_US2D,0.5206
07/17/1884,__C_US2D,0.5381
07/18/1884,__C_US2D,0.5456
07/19/1884,__C_US2D,0.5444
07/21/1884,__C_US2D,0.545
07/22/1884,__C_US2D,0.5369
07/23/1884,__C_US2D,0.5431
07/24/1884,__C_US2D,0.545
07/25/1884,__C_US2D,0.5425
07/26/1884,__C_US2D,0.5469
07/28/1884,__C_US2D,0.5537
07/29/1884,__C_US2D,0.5569
07/30/1884,__C_US2D,0.5525
07/31/1884,__C_US2D,0.5506
08/01/1884,__C_US2D,0.5494
08/02/1884,__C_US2D,0.5381
08/04/1884,__C_US2D,0.5362
08/05/1884,__C_US2D,0.54
08/06/1884,__C_US2D,0.5362
08/07/1884,__C_US2D,0.5281
08/08/1884,__C_US2D,0.5256
08/09/1884,__C_US2D,0.5131
08/11/1884,__C_US2D,0.5069
08/12/1884,__C_US2D,0.4975
08/13/1884,__C_US2D,0.5006
08/14/1884,__C_US2D,0.51
08/15/1884,__C_US2D,0.5025
08/16/1884,__C_US2D,0.5125
08/18/1884,__C_US2D,0.5038
08/19/1884,__C_US2D,0.5169
08/20/1884,__C_US2D,0.5313
08/21/1884,__C_US2D,0.5294
08/22/1884,__C_US2D,0.5219
08/23/1884,__C_US2D,0.5231
08/25/1884,__C_US2D,0.5125
08/26/1884,__C_US2D,0.5131
08/27/1884,__C_US2D,0.5244
08/28/1884,__C_US2D,0.5206
08/29/1884,__C_US2D,0.5156
08/30/1884,__C_US2D,0.5188
09/01/1884,__C_US2D,0.5038
09/02/1884,__C_US2D,0.5019
09/03/1884,__C_US2D,0.5013
09/04/1884,__C_US2D,0.5081
09/05/1884,__C_US2D,0.5156
09/06/1884,__C_US2D,0.5356
09/08/1884,__C_US2D,0.545
09/09/1884,__C_US2D,0.5375
09/10/1884,__C_US2D,0.5356
09/11/1884,__C_US2D,0.5238
09/12/1884,__C_US2D,0.5113
09/13/1884,__C_US2D,0.5113
09/15/1884,__C_US2D,0.5175
09/16/1884,__C_US2D,0.5125
09/17/1884,__C_US2D,0.525
09/18/1884,__C_US2D,0.5362
09/19/1884,__C_US2D,0.5481
09/20/1884,__C_US2D,0.5587
09/22/1884,__C_US2D,0.5825
09/23/1884,__C_US2D,0.5806
09/24/1884,__C_US2D,0.5738
09/25/1884,__C_US2D,0.5769
09/26/1884,__C_US2D,0.5706
09/27/1884,__C_US2D,0.5738
09/29/1884,__C_US2D,0.5688
09/30/1884,__C_US2D,0.5694
10/01/1884,__C_US2D,0.4762
10/02/1884,__C_US2D,0.495
10/03/1884,__C_US2D,0.505
10/04/1884,__C_US2D,0.53
10/06/1884,__C_US2D,0.5431
10/07/1884,__C_US2D,0.545
10/08/1884,__C_US2D,0.5344
10/09/1884,__C_US2D,0.525
10/10/1884,__C_US2D,0.5213
10/11/1884,__C_US2D,0.535
10/13/1884,__C_US2D,0.5337
10/14/1884,__C_US2D,0.5275
10/15/1884,__C_US2D,0.52
10/16/1884,__C_US2D,0.5169
10/17/1884,__C_US2D,0.4963
10/18/1884,__C_US2D,0.4719
10/20/1884,__C_US2D,0.465
10/21/1884,__C_US2D,0.4644
10/22/1884,__C_US2D,0.4375
10/23/1884,__C_US2D,0.4238
10/24/1884,__C_US2D,0.4269
10/25/1884,__C_US2D,0.435
10/27/1884,__C_US2D,0.4231
10/28/1884,__C_US2D,0.4175
10/29/1884,__C_US2D,0.4281
10/30/1884,__C_US2D,0.42
10/31/1884,__C_US2D,0.4231
11/01/1884,__C_US2D,0.3938
11/03/1884,__C_US2D,0.3944
11/05/1884,__C_US2D,0.3944
11/06/1884,__C_US2D,0.3862
11/07/1884,__C_US2D,0.3769
11/08/1884,__C_US2D,0.3713
11/10/1884,__C_US2D,0.3794
11/11/1884,__C_US2D,0.3887
11/12/1884,__C_US2D,0.3894
11/13/1884,__C_US2D,0.3963
11/14/1884,__C_US2D,0.3919
11/15/1884,__C_US2D,0.3812
11/17/1884,__C_US2D,0.3787
11/18/1884,__C_US2D,0.3738
11/19/1884,__C_US2D,0.3744
11/20/1884,__C_US2D,0.3725
11/21/1884,__C_US2D,0.3644
11/22/1884,__C_US2D,0.3625
11/24/1884,__C_US2D,0.3544
11/25/1884,__C_US2D,0.3594
11/26/1884,__C_US2D,0.3638
11/28/1884,__C_US2D,0.3625
11/29/1884,__C_US2D,0.3569
12/01/1884,__C_US2D,0.3425
12/02/1884,__C_US2D,0.3456
12/03/1884,__C_US2D,0.35
12/04/1884,__C_US2D,0.3487
12/05/1884,__C_US2D,0.3506
12/06/1884,__C_US2D,0.3494
12/08/1884,__C_US2D,0.3456
12/09/1884,__C_US2D,0.345
12/10/1884,__C_US2D,0.3506
12/11/1884,__C_US2D,0.3587
12/12/1884,__C_US2D,0.3569
12/13/1884,__C_US2D,0.3519
12/15/1884,__C_US2D,0.3537
12/16/1884,__C_US2D,0.3544
12/17/1884,__C_US2D,0.3531
12/18/1884,__C_US2D,0.3506
12/19/1884,__C_US2D,0.3519
12/20/1884,__C_US2D,0.3525
12/22/1884,__C_US2D,0.3525
12/23/1884,__C_US2D,0.35
12/24/1884,__C_US2D,0.3512
12/26/1884,__C_US2D,0.3487
12/27/1884,__C_US2D,0.3481
12/29/1884,__C_US2D,0.3519
12/30/1884,__C_US2D,0.3519
12/31/1884,__C_US2D,0.3481
01/02/1885,__C_US2D,0.3456
01/03/1885,__C_US2D,0.3475
01/05/1885,__C_US2D,0.3663
01/06/1885,__C_US2D,0.3688
01/07/1885,__C_US2D,0.3606
01/08/1885,__C_US2D,0.3663
01/09/1885,__C_US2D,0.375
01/10/1885,__C_US2D,0.3738
01/12/1885,__C_US2D,0.3725
01/13/1885,__C_US2D,0.3681
01/14/1885,__C_US2D,0.3775
01/15/1885,__C_US2D,0.38
01/16/1885,__C_US2D,0.3769
01/17/1885,__C_US2D,0.38
01/19/1885,__C_US2D,0.385
01/20/1885,__C_US2D,0.395
01/21/1885,__C_US2D,0.39
01/22/1885,__C_US2D,0.38
01/23/1885,__C_US2D,0.39
01/24/1885,__C_US2D,0.385
01/26/1885,__C_US2D,0.3738
01/27/1885,__C_US2D,0.3731
01/28/1885,__C_US2D,0.39
01/29/1885,__C_US2D,0.3688
01/30/1885,__C_US2D,0.365
01/31/1885,__C_US2D,0.365
02/02/1885,__C_US2D,0.36
02/03/1885,__C_US2D,0.3606
02/04/1885,__C_US2D,0.3688
02/05/1885,__C_US2D,0.3694
02/06/1885,__C_US2D,0.37
02/07/1885,__C_US2D,0.3719
02/09/1885,__C_US2D,0.3688
02/10/1885,__C_US2D,0.3725
02/11/1885,__C_US2D,0.3706
02/12/1885,__C_US2D,0.3675
02/13/1885,__C_US2D,0.3694
02/14/1885,__C_US2D,0.37
02/16/1885,__C_US2D,0.375
02/17/1885,__C_US2D,0.3812
02/18/1885,__C_US2D,0.3812
02/19/1885,__C_US2D,0.3775
02/20/1885,__C_US2D,0.3812
02/21/1885,__C_US2D,0.3825
02/24/1885,__C_US2D,0.3837
02/25/1885,__C_US2D,0.3837
02/26/1885,__C_US2D,0.3794
02/27/1885,__C_US2D,0.3787
02/28/1885,__C_US2D,0.3806
03/02/1885,__C_US2D,0.3781
03/03/1885,__C_US2D,0.3775
03/04/1885,__C_US2D,0.3837
03/05/1885,__C_US2D,0.39
03/06/1885,__C_US2D,0.3913
03/07/1885,__C_US2D,0.3881
03/09/1885,__C_US2D,0.3944
03/10/1885,__C_US2D,0.395
03/11/1885,__C_US2D,0.4006
03/12/1885,__C_US2D,0.4006
03/13/1885,__C_US2D,0.4
03/14/1885,__C_US2D,0.3969
03/16/1885,__C_US2D,0.3944
03/17/1885,__C_US2D,0.3862
03/18/1885,__C_US2D,0.3887
03/19/1885,__C_US2D,0.3869
03/20/1885,__C_US2D,0.3881
03/21/1885,__C_US2D,0.3869
03/23/1885,__C_US2D,0.3875
03/24/1885,__C_US2D,0.3875
03/25/1885,__C_US2D,0.4025
03/26/1885,__C_US2D,0.405
03/27/1885,__C_US2D,0.4063
03/28/1885,__C_US2D,0.405
03/30/1885,__C_US2D,0.4056
03/31/1885,__C_US2D,0.4025
04/01/1885,__C_US2D,0.405
04/02/1885,__C_US2D,0.4044
04/03/1885,__C_US2D,0.4075
04/04/1885,__C_US2D,0.4094
04/06/1885,__C_US2D,0.415
04/08/1885,__C_US2D,0.4187
04/09/1885,__C_US2D,0.43
04/10/1885,__C_US2D,0.4375
04/11/1885,__C_US2D,0.4512
04/13/1885,__C_US2D,0.465
04/14/1885,__C_US2D,0.4712
04/15/1885,__C_US2D,0.465
04/16/1885,__C_US2D,0.45
04/17/1885,__C_US2D,0.4525
04/18/1885,__C_US2D,0.4712
04/20/1885,__C_US2D,0.4737
04/21/1885,__C_US2D,0.4712
04/22/1885,__C_US2D,0.4725
04/23/1885,__C_US2D,0.47
04/24/1885,__C_US2D,0.4663
04/25/1885,__C_US2D,0.4787
04/27/1885,__C_US2D,0.4775
04/28/1885,__C_US2D,0.4775
04/30/1885,__C_US2D,0.4888
05/01/1885,__C_US2D,0.4888
05/02/1885,__C_US2D,0.4875
05/04/1885,__C_US2D,0.4837
05/05/1885,__C_US2D,0.4669
05/06/1885,__C_US2D,0.48
05/07/1885,__C_US2D,0.4762
05/08/1885,__C_US2D,0.4825
05/09/1885,__C_US2D,0.485
05/11/1885,__C_US2D,0.4837
05/12/1885,__C_US2D,0.48
05/13/1885,__C_US2D,0.4781
05/14/1885,__C_US2D,0.4737
05/15/1885,__C_US2D,0.4706
05/16/1885,__C_US2D,0.4688
05/18/1885,__C_US2D,0.4775
05/19/1885,__C_US2D,0.49
05/20/1885,__C_US2D,0.4888
05/21/1885,__C_US2D,0.4925
05/22/1885,__C_US2D,0.4913
05/23/1885,__C_US2D,0.4812
05/25/1885,__C_US2D,0.4712
05/26/1885,__C_US2D,0.4688
05/27/1885,__C_US2D,0.4675
05/28/1885,__C_US2D,0.4675
05/29/1885,__C_US2D,0.4525
06/01/1885,__C_US2D,0.4462
06/02/1885,__C_US2D,0.4606
06/03/1885,__C_US2D,0.4663
06/04/1885,__C_US2D,0.4681
06/05/1885,__C_US2D,0.4619
06/06/1885,__C_US2D,0.4625
06/08/1885,__C_US2D,0.4638
06/09/1885,__C_US2D,0.4737
06/10/1885,__C_US2D,0.4731
06/11/1885,__C_US2D,0.4688
06/12/1885,__C_US2D,0.4712
06/13/1885,__C_US2D,0.4719
06/15/1885,__C_US2D,0.4712
06/16/1885,__C_US2D,0.4769
06/17/1885,__C_US2D,0.485
06/18/1885,__C_US2D,0.4837
06/19/1885,__C_US2D,0.48
06/20/1885,__C_US2D,0.4712
06/22/1885,__C_US2D,0.4712
06/23/1885,__C_US2D,0.4775
06/24/1885,__C_US2D,0.4744
06/25/1885,__C_US2D,0.475
06/26/1885,__C_US2D,0.4731
06/27/1885,__C_US2D,0.4719
06/29/1885,__C_US2D,0.4737
06/30/1885,__C_US2D,0.4737
07/01/1885,__C_US2D,0.4737
07/02/1885,__C_US2D,0.4769
07/03/1885,__C_US2D,0.4756
07/06/1885,__C_US2D,0.4744
07/07/1885,__C_US2D,0.4719
07/08/1885,__C_US2D,0.4775
07/09/1885,__C_US2D,0.4737
07/10/1885,__C_US2D,0.4712
07/11/1885,__C_US2D,0.4712
07/13/1885,__C_US2D,0.4706
07/14/1885,__C_US2D,0.4681
07/15/1885,__C_US2D,0.4625
07/16/1885,__C_US2D,0.465
07/17/1885,__C_US2D,0.4638
07/18/1885,__C_US2D,0.4638
07/20/1885,__C_US2D,0.46
07/21/1885,__C_US2D,0.4575
07/22/1885,__C_US2D,0.4575
07/23/1885,__C_US2D,0.46
07/24/1885,__C_US2D,0.4663
07/25/1885,__C_US2D,0.4613
07/27/1885,__C_US2D,0.4613
07/28/1885,__C_US2D,0.4606
07/29/1885,__C_US2D,0.4619
07/30/1885,__C_US2D,0.4556
07/31/1885,__C_US2D,0.4538
08/01/1885,__C_US2D,0.4581
08/03/1885,__C_US2D,0.4581
08/04/1885,__C_US2D,0.4619
08/05/1885,__C_US2D,0.4631
08/06/1885,__C_US2D,0.4694
08/07/1885,__C_US2D,0.4737
08/10/1885,__C_US2D,0.4712
08/11/1885,__C_US2D,0.4675
08/12/1885,__C_US2D,0.4656
08/13/1885,__C_US2D,0.4619
08/14/1885,__C_US2D,0.4581
08/15/1885,__C_US2D,0.4581
08/17/1885,__C_US2D,0.4563
08/18/1885,__C_US2D,0.4556
08/19/1885,__C_US2D,0.455
08/20/1885,__C_US2D,0.4556
08/21/1885,__C_US2D,0.4569
08/22/1885,__C_US2D,0.4494
08/24/1885,__C_US2D,0.4475
08/25/1885,__C_US2D,0.44
08/26/1885,__C_US2D,0.44
08/27/1885,__C_US2D,0.4425
08/28/1885,__C_US2D,0.445
08/29/1885,__C_US2D,0.4394
08/31/1885,__C_US2D,0.4306
09/01/1885,__C_US2D,0.4363
09/02/1885,__C_US2D,0.4288
09/03/1885,__C_US2D,0.4306
09/04/1885,__C_US2D,0.4325
09/05/1885,__C_US2D,0.4469
09/07/1885,__C_US2D,0.4394
09/08/1885,__C_US2D,0.4425
09/09/1885,__C_US2D,0.4425
09/10/1885,__C_US2D,0.4338
09/11/1885,__C_US2D,0.435
09/12/1885,__C_US2D,0.4344
09/14/1885,__C_US2D,0.435
09/15/1885,__C_US2D,0.4381
09/16/1885,__C_US2D,0.4331
09/17/1885,__C_US2D,0.4363
09/18/1885,__C_US2D,0.4313
09/19/1885,__C_US2D,0.4263
09/21/1885,__C_US2D,0.4187
09/22/1885,__C_US2D,0.4231
09/23/1885,__C_US2D,0.4256
09/24/1885,__C_US2D,0.4238
09/25/1885,__C_US2D,0.4256
09/26/1885,__C_US2D,0.4256
09/28/1885,__C_US2D,0.4238
09/29/1885,__C_US2D,0.4181
09/30/1885,__C_US2D,0.4087
10/01/1885,__C_US2D,0.4069
10/02/1885,__C_US2D,0.4125
10/03/1885,__C_US2D,0.415
10/05/1885,__C_US2D,0.4206
10/06/1885,__C_US2D,0.4275
10/07/1885,__C_US2D,0.4313
10/08/1885,__C_US2D,0.4344
10/09/1885,__C_US2D,0.4425
10/10/1885,__C_US2D,0.4394
10/12/1885,__C_US2D,0.4313
10/13/1885,__C_US2D,0.4319
10/14/1885,__C_US2D,0.4363
10/15/1885,__C_US2D,0.4288
10/16/1885,__C_US2D,0.4212
10/17/1885,__C_US2D,0.4219
10/19/1885,__C_US2D,0.4231
10/20/1885,__C_US2D,0.4156
10/21/1885,__C_US2D,0.4094
10/22/1885,__C_US2D,0.4075
10/23/1885,__C_US2D,0.4119
10/24/1885,__C_US2D,0.4119
10/26/1885,__C_US2D,0.4144
10/27/1885,__C_US2D,0.4137
10/28/1885,__C_US2D,0.4125
10/29/1885,__C_US2D,0.4081
10/30/1885,__C_US2D,0.4019
10/31/1885,__C_US2D,0.4063
11/02/1885,__C_US2D,0.4044
11/03/1885,__C_US2D,0.4125
11/04/1885,__C_US2D,0.4162
11/05/1885,__C_US2D,0.4187
11/06/1885,__C_US2D,0.4212
11/07/1885,__C_US2D,0.4462
11/09/1885,__C_US2D,0.445
11/10/1885,__C_US2D,0.4538
11/11/1885,__C_US2D,0.46
11/12/1885,__C_US2D,0.455
11/13/1885,__C_US2D,0.4437
11/14/1885,__C_US2D,0.4387
11/16/1885,__C_US2D,0.4325
11/17/1885,__C_US2D,0.4375
11/18/1885,__C_US2D,0.4375
11/19/1885,__C_US2D,0.4412
11/20/1885,__C_US2D,0.4425
11/21/1885,__C_US2D,0.4387
11/23/1885,__C_US2D,0.4263
11/24/1885,__C_US2D,0.4313
11/25/1885,__C_US2D,0.4263
11/27/1885,__C_US2D,0.4212
11/28/1885,__C_US2D,0.4112
11/30/1885,__C_US2D,0.42
12/01/1885,__C_US2D,0.4087
12/02/1885,__C_US2D,0.41
12/03/1885,__C_US2D,0.41
12/04/1885,__C_US2D,0.4137
12/05/1885,__C_US2D,0.4112
12/07/1885,__C_US2D,0.4119
12/08/1885,__C_US2D,0.4238
12/09/1885,__C_US2D,0.4238
12/10/1885,__C_US2D,0.4125
